STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/3/2018,,,,1.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/4/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/5/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/6/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/7/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/8/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/9/2018,,,,0.05,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/10/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/11/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/12/2018,,,,0.85,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/13/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/14/2018,,,,0.12,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/15/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/16/2018,,,,0.27,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/17/2018,,,,0,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/18/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/19/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/20/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/21/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/22/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/23/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/24/2018,,,,0,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/25/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/26/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/27/2018,,,,0.15,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/28/2018,,,,1.18,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/29/2018,,,,0.13,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/30/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,10/31/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/1/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/2/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/3/2018,,,,1.45,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/4/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/5/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/6/2018,,,,0.43,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/7/2018,,,,0.53,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/8/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/9/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/10/2018,,,,0.73,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/11/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/12/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/13/2018,,,,0.41,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/14/2018,,,,0.67,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/15/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/16/2018,,,,1.24,8.8,8.8,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/17/2018,,,,0.11,,3.8,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/18/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/19/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/20/2018,,,,0,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/21/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/22/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/23/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/24/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/25/2018,,,,0.64,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/26/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/27/2018,,,,1.23,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/28/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/29/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,11/30/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/1/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/2/2018,,,,0.44,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/3/2018,,,,0.29,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/4/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/5/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/6/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/7/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/8/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/9/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/10/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/11/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/12/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/13/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/14/2018,,,,0.01,0.1,0.1,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/15/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/16/2018,,,,0.01,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/17/2018,,,,0.63,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/18/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/19/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/20/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/21/2018,,,,1.21,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/22/2018,,,,1.6,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/23/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/24/2018,,,,0.04,0.5,0.5,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/25/2018,,,,0.02,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/26/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/27/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/28/2018,,,,0.03,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/29/2018,,,,0.72,,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/30/2018,,,,0,0,,,,,,,,
US1CTNH0014,"PROSPECT 1.9 ENE, CT US",41.512387,-72.943684,98.8,12/31/2018,,,,0,0,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/14/2016,,,,0.01,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/15/2016,,,,0.9,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/16/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/17/2016,,,,0.09,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/18/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/19/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/20/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/21/2016,,,,0.12,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/22/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/23/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/24/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/25/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/26/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/27/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/28/2016,,,,0.33,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/29/2016,,,,0.4,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/30/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,3/31/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/1/2016,,,,0.04,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/2/2016,,,,0.18,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/3/2016,,,,0.78,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/4/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/5/2016,,,,0.51,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/6/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/7/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/8/2016,,,,0.25,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/9/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/10/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/11/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/12/2016,,,,0.11,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/13/2016,,,,0.17,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/14/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/15/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/16/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/17/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/18/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/19/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/20/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/21/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/22/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/23/2016,,,,0.25,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/24/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/25/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/26/2016,,,,0.4,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/27/2016,,,,0.04,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/28/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/29/2016,,,,0.01,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,4/30/2016,,,,0.12,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/1/2016,,,,0,0,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/2/2016,,,,0.26,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/3/2016,,,,0.51,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/4/2016,,,,0.15,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/5/2016,,,,0.11,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/6/2016,,,,0.44,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/7/2016,,,,0.08,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/8/2016,,,,0.25,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/9/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/10/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/11/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/13/2016,,,,,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/14/2016,,,,0.22,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/15/2016,,,,0.02,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/16/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/17/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/18/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/19/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/20/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/21/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/22/2016,,,,0.06,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/23/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/24/2016,,,,0.39,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/25/2016,,,,0.04,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/26/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/27/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/28/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/29/2016,,,,0,0,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/30/2016,,,,0.95,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,5/31/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/1/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/2/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/3/2016,,,,0.09,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/10/2016,,,,,,0,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/11/2016,,,,0.06,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/14/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/15/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/17/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/18/2016,,,,0,0,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/19/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/20/2016,,,,0,0,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/21/2016,,,,0.34,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/22/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,6/30/2016,,,,,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/11/2016,,,,,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/12/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/13/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/14/2016,,,,0.33,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/15/2016,,,,0.14,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/16/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/17/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/18/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/19/2016,,,,0.24,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/20/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/21/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/22/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/23/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/24/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/25/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/26/2016,,,,0.98,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/27/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/28/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/29/2016,,,,0.39,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/30/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,7/31/2016,,,,0.09,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/1/2016,,,,0.77,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/2/2016,,,,0.12,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/3/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/4/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/5/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/6/2016,,,,0,,,,,,,,,
US1CTFR0030,"STRATFORD 0.5 WNW, CT US",41.206247,-73.140028,38.4,8/7/2016,,,,0.08,,,,,,,,,
